term,int_rate,dti,fico_range_low,total_rec_int,total_rec_late_fee,last_fico_range_high,last_fico_range_low,acc_open_past_24mths,num_tl_op_past_12m,loan_to_income,loan_int_rate_interaction
60,13.18,28.5,670.0,2843.08,0.0,709.0,705.0,2.0,0.0,0.4391113429850876,133118.0
60,16.99,13.85,675.0,8188.74,0.0,674.0,670.0,1.0,0.0,0.26881431382458254,424749.99999999994
36,11.22,15.65,665.0,1631.5,0.0,569.0,565.0,14.0,11.0,0.31745023967493097,112200.0
60,13.18,32.23,660.0,5553.62,0.0,579.0,575.0,9.0,3.0,0.23529134951353514,263600.0
36,10.64,4.03,670.0,650.32,0.0,709.0,705.0,8.0,1.0,0.1290301769326301,85120.0
36,5.32,19.31,780.0,1614.67,0.0,809.0,805.0,7.0,2.0,0.22727014465744708,106400.0
36,11.99,21.72,695.0,2275.11,0.0,759.0,755.0,2.0,2.0,0.29153810645999856,143880.0
36,9.76,14.33,700.0,903.19,0.0,774.0,770.0,9.0,5.0,0.13333185186831256,117120.0
36,6.0,20.56,710.0,1853.37,0.0,794.0,790.0,2.0,1.0,0.17142612248396452,72000.0
60,13.44,22.59,705.0,4381.37,0.0,714.0,710.0,4.0,1.0,0.45991872922053934,334656.0
60,13.67,36.14,710.0,3490.42,0.0,734.0,730.0,2.0,1.0,0.26189852622556603,150370.0
60,16.99,7.68,695.0,4527.2,0.0,744.0,740.0,1.0,0.0,0.3571377551749261,424749.99999999994
36,9.76,29.24,710.0,1375.51,0.0,684.0,680.0,6.0,3.0,0.31998933368887705,93696.0
60,16.99,25.0,665.0,5774.25,0.0,649.0,645.0,10.0,3.0,0.3333277778703688,339799.99999999994
36,7.49,7.37,705.0,870.97,0.0,744.0,740.0,4.0,1.0,0.14999833335185164,101115.0
36,10.64,15.95,675.0,3733.33,0.0,629.0,625.0,4.0,2.0,0.36057258927176356,319200.0
36,7.89,8.2,670.0,1085.96,0.0,649.0,645.0,4.0,2.0,0.05999960000266665,71010.0
60,21.99,20.9,690.0,6688.98,0.0,624.0,620.0,7.0,4.0,0.20905494123273577,317205.75
60,19.99,35.1,695.0,3022.97,0.0,614.0,610.0,4.0,2.0,0.35079057802491914,539730.0
36,9.76,21.53,685.0,1066.39,0.0,754.0,750.0,6.0,3.0,0.11999815387455577,76128.0
36,20.99,24.86,665.0,4406.66,0.0,739.0,735.0,11.0,3.0,0.499980000799968,262375.0
36,5.32,20.94,720.0,452.81,0.0,764.0,760.0,1.0,1.0,0.12856913269405904,38304.0
60,14.33,30.47,705.0,2502.42,0.0,679.0,675.0,7.0,3.0,0.41790421038491965,401240.0
36,13.67,37.39,690.0,1385.19,0.0,539.0,535.0,5.0,4.0,0.22499437514062148,123030.0
36,9.8,24.64,695.0,949.43,0.0,709.0,705.0,8.0,5.0,0.053332888892592564,62720.00000000001
36,9.99,26.74,670.0,238.16,0.0,519.0,515.0,8.0,3.0,0.0339570104248022,39960.0
36,12.59,15.12,700.0,90.99,0.0,654.0,650.0,8.0,2.0,0.07499937500520829,113310.0
36,6.24,15.46,705.0,1976.79,30.53,734.0,730.0,0.0,0.0,0.43964257059011025,124800.0
36,9.76,15.82,665.0,774.92,0.0,704.0,700.0,6.0,4.0,0.21666305561573973,126880.0
60,16.55,20.11,665.0,1649.37,0.0,719.0,715.0,13.0,6.0,0.16126691286748698,165500.0
60,16.59,10.68,690.0,8150.44,0.0,539.0,535.0,7.0,4.0,0.34285224496792904,398160.0
36,16.55,11.65,680.0,8128.27,48.41,539.0,535.0,1.0,0.0,0.2732472675273247,452228.75
36,14.48,24.99,660.0,482.5,0.0,709.0,705.0,3.0,2.0,0.2399952000959981,173760.0
60,13.67,21.75,710.0,4891.99,0.0,719.0,715.0,10.0,6.0,0.12499895834201381,205050.0
36,11.22,2.66,670.0,3622.03,0.0,794.0,790.0,2.0,1.0,0.1999980000199998,224400.0
36,9.76,12.43,665.0,1554.93,0.0,694.0,690.0,2.0,2.0,0.25554987666940737,112240.0
36,11.48,26.11,685.0,2586.54,0.0,574.0,570.0,1.0,1.0,0.22856816331195268,183680.0
36,6.89,17.85,715.0,873.93,0.0,549.0,545.0,4.0,1.0,0.25805619173575045,55120.0
36,9.17,15.6,720.0,112.92,0.0,714.0,710.0,6.0,3.0,0.11199776004479911,51352.0
60,17.97,29.12,680.0,9668.04,0.0,779.0,775.0,6.0,3.0,0.3859581410852441,395340.0
36,7.26,14.04,705.0,2297.0,0.0,754.0,750.0,2.0,2.0,0.3999920001599968,145200.0
36,9.17,6.02,660.0,1091.99,0.0,674.0,670.0,1.0,1.0,0.1999960000799984,91700.0
36,8.38,10.47,705.0,765.22,0.0,759.0,755.0,3.0,1.0,0.24339947939555795,60336.00000000001
60,14.48,10.8,695.0,7545.75,0.0,814.0,810.0,4.0,0.0,0.30329026611554494,506800.0
36,6.24,23.79,740.0,852.64,0.0,734.0,730.0,2.0,0.0,0.17999640007199855,56160.0
36,18.2,31.44,660.0,431.64,0.0,624.0,620.0,6.0,4.0,0.49998550766644445,313950.0
36,10.64,13.87,660.0,467.7,0.0,559.0,555.0,3.0,1.0,0.08420875349992632,42560.0
60,17.86,24.16,705.0,3834.61,0.0,559.0,555.0,6.0,2.0,0.26666222229629505,285760.0
36,11.99,19.35,700.0,1221.02,0.0,669.0,665.0,6.0,5.0,0.19117084791623776,77935.0
36,9.17,24.7,695.0,2604.83,0.0,664.0,660.0,2.0,1.0,0.28571020413994086,183400.0
36,5.32,8.5,740.0,978.49,0.0,749.0,745.0,5.0,2.0,0.11851764061006956,85120.0
36,11.99,33.45,685.0,1489.11,0.0,509.0,505.0,7.0,1.0,0.25499145778616417,119900.0
36,10.64,24.74,675.0,161.16,0.0,704.0,700.0,6.0,2.0,0.22726756210086135,106400.0
60,13.18,25.19,715.0,1905.7,0.0,769.0,765.0,2.0,2.0,0.45974784656195045,203301.5
36,12.59,31.45,690.0,400.41,0.0,734.0,730.0,3.0,2.0,0.054052593173157484,25180.0
36,9.17,20.54,665.0,2121.68,0.0,689.0,685.0,11.0,2.0,0.2941133218629138,183400.0
36,13.18,24.19,680.0,552.07,0.0,624.0,620.0,4.0,0.0,0.31168021609828317,158160.0
60,20.99,36.57,660.0,3874.23,0.0,659.0,655.0,4.0,2.0,0.28881673372391237,257652.24999999997
36,7.91,27.76,720.0,3137.87,0.0,714.0,710.0,5.0,1.0,0.3333288889481474,197750.0
36,8.18,21.17,670.0,940.15,0.0,714.0,710.0,8.0,7.0,0.31998720051197954,65440.0
36,14.48,35.06,670.0,955.11,0.0,499.0,0.0,0.0,0.0,0.35998560057597695,130320.0
36,9.76,14.52,690.0,1377.82,0.0,749.0,745.0,5.0,5.0,0.1759964800703986,85888.0
36,13.18,15.4,685.0,670.17,0.0,729.0,725.0,2.0,1.0,0.09722087193233428,92260.0
36,9.76,12.73,665.0,389.77,0.0,664.0,660.0,2.0,1.0,0.17499854167881934,204960.0
60,15.41,23.63,700.0,12500.16,0.0,719.0,715.0,4.0,0.0,0.34999650003499966,539350.0
36,17.57,4.88,670.0,778.52,0.0,749.0,745.0,3.0,3.0,0.2222172840603542,175700.0
60,19.48,24.56,670.0,4439.53,0.0,604.0,600.0,6.0,3.0,0.39420250972549115,629691.0
60,18.49,9.96,675.0,1728.31,0.0,719.0,715.0,6.0,1.0,0.24999791668402763,554700.0
60,9.76,38.11,745.0,4479.13,0.0,804.0,800.0,6.0,2.0,0.2315765097209503,214720.0
36,6.89,31.95,705.0,3052.85,0.0,709.0,705.0,10.0,2.0,0.18666542223051846,192920.0
36,11.22,26.48,675.0,438.37,0.0,534.0,530.0,9.0,6.0,0.04580082746828293,33660.0
36,6.24,14.2,760.0,211.75,0.0,764.0,760.0,5.0,2.0,0.062498697943792834,18720.0
36,12.59,26.84,660.0,332.21,0.0,594.0,590.0,2.0,0.0,0.18536062940231496,56655.0
36,9.17,37.39,680.0,1164.25,0.0,729.0,725.0,9.0,2.0,0.23332814826337192,96285.0
36,10.64,26.36,660.0,1667.17,0.0,599.0,595.0,8.0,5.0,0.26666222229629505,170240.0
36,17.97,20.97,670.0,2328.33,0.0,594.0,590.0,13.0,3.0,0.24249393765155872,174309.0
36,12.59,15.03,660.0,394.47,0.0,729.0,725.0,4.0,4.0,0.1882242221045821,40288.0
36,11.48,21.46,745.0,925.95,0.0,744.0,740.0,1.0,1.0,0.4339901050256054,57400.0
60,9.17,32.91,795.0,1284.04,0.0,839.0,835.0,3.0,1.0,0.3899922001559969,178815.0
36,5.32,18.94,785.0,419.16,0.0,709.0,705.0,3.0,0.0,0.06666577778962947,26600.0
60,8.38,22.45,805.0,1745.94,0.0,674.0,670.0,3.0,0.0,0.32272238299419703,178494.00000000003
60,16.99,21.92,665.0,1533.64,0.0,604.0,600.0,3.0,2.0,0.29166362850386973,475719.99999999994
36,6.24,10.99,715.0,605.36,0.0,719.0,715.0,7.0,4.0,0.10714132655247782,46800.0
36,11.48,12.09,685.0,555.12,0.0,654.0,650.0,9.0,2.0,0.028571156465176523,34440.0
36,13.67,15.48,675.0,2783.1,0.0,579.0,575.0,17.0,10.0,0.24999583340277662,205050.0
36,6.24,16.61,730.0,1476.2,0.0,769.0,765.0,1.0,0.0,0.26315327801266647,93600.0
36,6.89,20.09,730.0,549.8,0.0,644.0,640.0,3.0,0.0,0.23076568052799187,103350.0
36,12.05,15.38,670.0,352.17,0.0,684.0,680.0,2.0,1.0,0.07692061151886158,28920.0
36,10.78,24.89,690.0,899.27,0.0,679.0,675.0,6.0,4.0,0.2666631111585179,215600.0
36,15.41,13.4,670.0,1575.84,0.0,669.0,665.0,12.0,5.0,0.05999960000266665,138690.0
60,18.49,31.11,670.0,4473.31,0.0,659.0,655.0,9.0,6.0,0.39311517212069697,290755.25
36,11.99,13.67,660.0,892.98,0.0,679.0,675.0,5.0,3.0,0.11110987655692714,119900.0
36,7.91,30.8,765.0,1616.6,0.0,799.0,795.0,3.0,2.0,0.39998947396121154,120232.0
36,8.49,28.43,730.0,932.31,0.0,719.0,715.0,2.0,0.0,0.4166550929140857,127350.0
36,5.32,14.6,685.0,126.62,0.0,694.0,690.0,1.0,0.0,0.124998437519531,53200.0
36,14.48,27.73,660.0,613.4,0.0,499.0,0.0,14.0,6.0,0.11738875241842568,78192.0
36,8.18,21.1,720.0,1829.02,0.0,689.0,685.0,2.0,0.0,0.2545408265304267,114520.0
36,13.18,32.8,710.0,1550.62,0.0,779.0,775.0,8.0,5.0,0.29998750052081163,94896.0
36,7.26,29.63,735.0,967.19,0.0,739.0,735.0,3.0,2.0,0.09523718821725508,72600.0
36,6.89,15.4,750.0,293.73,0.0,764.0,760.0,6.0,4.0,0.09677341311763615,82680.0
60,13.18,19.43,675.0,1167.67,0.0,569.0,565.0,5.0,3.0,0.2916605904043666,184520.0
60,13.67,28.03,685.0,2545.43,0.0,614.0,610.0,4.0,3.0,0.3333277778703688,273400.0
36,15.77,18.5,675.0,702.73,0.0,549.0,545.0,4.0,3.0,0.1666620371656343,94620.0
36,11.49,15.09,680.0,4142.48,0.0,674.0,670.0,3.0,2.0,0.2666637037366251,275760.0
60,13.18,35.61,685.0,1449.07,0.0,704.0,700.0,4.0,1.0,0.37499531255859303,395400.0
36,9.76,31.31,700.0,1354.36,0.0,559.0,555.0,10.0,4.0,0.17142612248396452,117120.0
60,16.99,33.1,670.0,1633.85,0.0,519.0,515.0,7.0,4.0,0.21197892929442813,339799.99999999994
36,5.32,19.55,755.0,1848.3,0.0,699.0,695.0,1.0,1.0,0.2181798347287752,127680.0
60,12.59,12.7,695.0,3625.35,0.0,779.0,775.0,1.0,0.0,0.19736582413389298,188850.0
36,11.22,8.75,680.0,1160.38,15.0,599.0,595.0,4.0,3.0,0.11034292512198066,71808.0
36,7.26,16.33,710.0,874.6,0.0,759.0,755.0,4.0,4.0,0.06451560874509077,58080.0
60,12.05,13.31,670.0,5064.75,0.0,579.0,575.0,6.0,5.0,0.14285612245626816,241000.0
36,6.89,22.47,690.0,820.34,0.0,649.0,645.0,6.0,1.0,0.05813908419314579,51675.0
36,7.89,27.73,675.0,1111.79,0.0,689.0,685.0,7.0,2.0,0.1692500810989972,94680.0
36,7.89,20.19,705.0,1816.38,0.0,519.0,515.0,10.0,3.0,0.3255776095626795,220920.0
36,7.91,27.33,685.0,801.87,0.0,594.0,590.0,7.0,5.0,0.09599872001706644,56952.0
36,8.38,30.28,695.0,1532.55,0.0,689.0,685.0,6.0,2.0,0.24999583340277662,125700.00000000001
36,11.22,17.1,660.0,2709.63,0.0,699.0,695.0,3.0,0.0,0.14999850001499984,168300.0
36,10.64,10.86,665.0,511.88,0.0,714.0,710.0,8.0,3.0,0.1010090807163564,106400.0
36,16.99,21.9,675.0,3258.2,0.0,679.0,675.0,4.0,2.0,0.16438130984507063,203879.99999999997
36,7.26,16.12,705.0,3232.75,0.0,764.0,760.0,0.0,0.0,0.20740587106762173,203280.0
36,11.22,11.32,670.0,969.15,0.0,694.0,690.0,3.0,2.0,0.0934595320226342,61710.0
60,13.18,16.45,665.0,2218.98,0.0,754.0,750.0,3.0,1.0,0.19047392292948895,210880.0
36,7.89,14.86,725.0,943.52,0.0,774.0,770.0,2.0,0.0,0.16348476866905234,71010.0
36,8.38,7.42,730.0,157.51,0.0,779.0,775.0,8.0,4.0,0.06760499901409377,60336.00000000001
36,9.17,13.9,670.0,1482.15,0.0,664.0,660.0,4.0,1.0,0.09953178007682172,97660.5
36,8.18,19.39,705.0,918.88,0.0,719.0,715.0,2.0,2.0,0.19230399415395857,81800.0
60,12.59,14.12,680.0,4257.96,0.0,674.0,670.0,3.0,2.0,0.19047437643451015,251800.0
36,6.49,5.72,760.0,779.49,0.0,759.0,755.0,6.0,1.0,0.09259173526171054,64900.0
36,10.99,31.29,690.0,1277.57,0.0,769.0,765.0,2.0,0.0,0.1846106510089485,79128.0
36,17.27,12.7,665.0,201.49,0.0,634.0,630.0,4.0,4.0,0.2999940001199976,259050.0
36,8.38,12.27,665.0,1398.54,0.0,529.0,525.0,3.0,1.0,0.23645009589365001,150840.0
36,11.99,18.57,660.0,189.65,0.0,664.0,660.0,8.0,5.0,0.018867568536442707,11990.0
36,7.49,4.76,760.0,682.93,0.0,769.0,765.0,1.0,1.0,0.19354214380181284,44940.0
36,9.99,24.28,660.0,1815.86,0.0,759.0,755.0,3.0,1.0,0.2423030326339878,125874.0
36,15.41,23.83,665.0,311.63,0.0,624.0,620.0,1.0,0.0,0.04218706055145259,62410.5
36,6.89,29.17,770.0,1111.66,0.0,779.0,775.0,7.0,4.0,0.17856823985285977,68900.0
36,7.26,16.02,715.0,644.53,0.0,684.0,680.0,12.0,8.0,0.03660106796687603,40656.0
60,19.99,22.18,700.0,2735.52,0.0,514.0,510.0,11.0,3.0,0.3626277618130335,688655.5
36,9.17,19.9,755.0,3518.9,0.0,789.0,785.0,1.0,0.0,0.22856925172141218,220080.0
60,10.64,19.1,705.0,2192.1,0.0,499.0,0.0,2.0,1.0,0.1666638889351844,106400.0
36,5.32,17.82,775.0,645.71,0.0,799.0,795.0,4.0,2.0,0.13818056199489095,80864.0
36,15.41,15.08,675.0,6165.86,0.0,629.0,625.0,4.0,2.0,0.30405869926625917,374848.25
36,7.89,10.43,680.0,3053.04,0.0,719.0,715.0,2.0,0.0,0.33066225783656217,195672.0
60,18.99,3.49,660.0,1016.03,0.0,659.0,655.0,3.0,0.0,0.08461473373281744,208889.99999999997
36,9.76,24.68,690.0,1526.84,0.0,619.0,615.0,5.0,0.0,0.1666638889351844,97600.0
60,9.76,20.51,735.0,3568.56,0.0,784.0,780.0,2.0,0.0,0.3333288889481474,244000.0
36,10.64,28.98,705.0,952.67,0.0,724.0,720.0,0.0,0.0,0.3440404547887155,67032.0
36,11.22,12.32,660.0,635.98,0.0,674.0,670.0,2.0,2.0,0.15216729707404025,39270.0
36,11.22,21.73,660.0,122.71,0.0,659.0,655.0,13.0,6.0,0.03333287037680032,26928.0
36,9.99,4.57,705.0,643.58,0.0,774.0,770.0,4.0,2.0,0.07547027414577083,39960.0
60,11.49,18.18,675.0,5366.63,0.0,704.0,700.0,4.0,3.0,0.23529134951353514,229800.0
36,12.88,20.82,680.0,2478.75,0.0,824.0,820.0,4.0,1.0,0.19999764708650486,218960.0
36,13.67,14.21,720.0,2672.97,22.11,559.0,555.0,3.0,1.0,0.23444121837297793,177710.0
36,6.89,12.41,680.0,589.55,0.0,749.0,745.0,0.0,0.0,0.1290301769326301,55120.0
36,8.38,28.35,685.0,2104.05,0.0,639.0,635.0,8.0,4.0,0.1499985577061759,130728.00000000001
60,12.05,16.32,665.0,3347.37,0.0,744.0,740.0,1.0,0.0,0.33782870733223425,150625.0
36,8.18,11.1,670.0,708.32,0.0,719.0,715.0,2.0,1.0,0.19443904335990667,57260.0
36,14.48,28.3,675.0,133.26,0.0,559.0,555.0,6.0,3.0,0.020832899314597614,14480.0
60,16.55,15.89,675.0,1176.13,0.0,499.0,0.0,3.0,1.0,0.28784891860232564,166741.25
36,11.99,19.77,720.0,2344.8,0.0,519.0,515.0,7.0,5.0,0.3340184994861254,144179.75
60,16.99,8.81,665.0,1171.08,0.0,654.0,650.0,7.0,4.0,0.1599975384994077,176695.99999999997
36,11.22,19.47,660.0,1446.27,0.0,699.0,695.0,5.0,2.0,0.22856489814576728,89760.0
36,9.99,16.01,715.0,3003.4,0.0,714.0,710.0,2.0,0.0,0.2998776969392875,191058.75
36,16.59,20.45,665.0,790.51,0.0,694.0,690.0,4.0,2.0,0.2716790530773286,265025.25
36,9.76,20.14,715.0,661.59,0.0,734.0,730.0,5.0,3.0,0.15624837241278736,146400.0
60,12.88,35.01,705.0,2830.77,0.0,649.0,645.0,4.0,3.0,0.19230399415395857,128800.00000000001
36,15.41,18.0,685.0,5480.86,0.0,704.0,700.0,2.0,1.0,0.4397869431236097,332085.5
60,13.67,16.48,695.0,2913.71,23.1,649.0,645.0,6.0,3.0,0.3333277778703688,273400.0
36,12.59,7.73,670.0,2436.43,0.0,684.0,680.0,2.0,2.0,0.4398973157540563,222213.5
36,9.17,10.17,665.0,1309.29,0.0,724.0,720.0,6.0,3.0,0.17710556377128586,183400.0
36,13.67,29.71,675.0,1567.05,0.0,709.0,705.0,9.0,4.0,0.1666626985071784,95690.0
36,7.26,10.49,695.0,1382.33,0.0,754.0,750.0,3.0,1.0,0.13636208679446823,87120.0
36,7.89,13.36,705.0,2508.1,0.0,709.0,705.0,4.0,4.0,0.13333244445037032,157800.0
36,9.17,28.17,660.0,1053.83,0.0,704.0,700.0,8.0,3.0,0.1028556734903787,66024.0
36,16.55,19.69,665.0,1987.34,17.63,499.0,0.0,5.0,3.0,0.2368991214494893,164672.5
36,13.67,26.64,665.0,1091.04,0.0,499.0,0.0,11.0,3.0,0.045454132235161496,68350.0
36,10.99,29.21,690.0,4392.59,0.0,669.0,665.0,10.0,3.0,0.3157861496194777,329700.0
36,8.38,12.93,740.0,138.28,0.0,714.0,710.0,0.0,0.0,0.026922869824078276,29330.000000000004
36,7.89,9.49,680.0,1376.42,0.0,764.0,760.0,4.0,1.0,0.07730093253034062,86790.0
60,18.99,13.07,710.0,5200.86,0.0,579.0,575.0,12.0,4.0,0.13288948246191054,379799.99999999994
36,9.17,12.7,700.0,794.44,0.0,754.0,750.0,11.0,7.0,0.09230680474226209,88032.0
60,15.41,21.03,660.0,1609.74,0.0,744.0,740.0,5.0,3.0,0.369225088844787,369840.0
60,13.99,16.2,705.0,2089.83,0.0,694.0,690.0,6.0,4.0,0.25174473084292526,251820.0
36,9.17,15.68,660.0,1619.78,0.0,739.0,735.0,3.0,2.0,0.10377260591881209,100870.0
36,14.48,9.21,680.0,2141.92,0.0,669.0,665.0,6.0,6.0,0.18366972102610152,130320.0
36,11.48,15.92,730.0,374.64,0.0,724.0,720.0,6.0,5.0,0.11320541121865625,68880.0
36,16.99,32.4,665.0,207.64,0.0,524.0,520.0,5.0,1.0,0.16353485271447024,66685.75
36,6.24,9.52,810.0,146.61,0.0,779.0,775.0,1.0,0.0,0.06849221243544609,31200.0
36,5.32,24.12,715.0,821.58,0.0,714.0,710.0,4.0,0.0,0.08749921875697539,52136.0
36,7.26,19.65,730.0,1502.05,0.0,749.0,745.0,2.0,1.0,0.11999890910082636,95832.0
36,6.89,18.18,765.0,1366.93,0.0,639.0,635.0,9.0,7.0,0.2258040236126493,144690.0
36,11.99,9.41,680.0,1351.43,0.0,689.0,685.0,2.0,1.0,0.16128772116578766,119900.0
60,12.05,15.67,715.0,2317.18,0.0,579.0,575.0,0.0,0.0,0.2941118801592126,180750.0
36,18.2,11.24,675.0,1103.2,0.0,554.0,550.0,13.0,12.0,0.07499884617159736,88725.0
36,5.32,4.89,685.0,617.44,0.0,739.0,735.0,0.0,0.0,0.1028556734903787,38304.0
36,5.32,3.7,695.0,643.48,0.0,754.0,750.0,4.0,0.0,0.10480257814342232,63840.0
36,13.67,22.4,685.0,1205.98,0.0,564.0,560.0,11.0,5.0,0.39998000099995,109360.0
36,18.2,16.15,680.0,1093.11,0.0,549.0,545.0,7.0,3.0,0.10657808438798066,159705.0
36,7.89,14.71,705.0,141.88,0.0,564.0,560.0,5.0,3.0,0.1481454047147275,63120.0
36,10.64,34.88,680.0,1426.65,0.0,694.0,690.0,4.0,1.0,0.06666622222518516,106400.0
36,5.32,15.9,825.0,959.76,0.0,739.0,735.0,5.0,1.0,0.15189681143276668,63840.0
36,9.17,7.3,680.0,590.83,19.13,524.0,520.0,1.0,1.0,0.13482994573094684,110040.0
36,11.99,18.37,670.0,940.28,0.0,714.0,710.0,2.0,2.0,0.12435578574908336,58151.5
60,15.41,14.95,665.0,3041.87,0.0,614.0,610.0,6.0,1.0,0.18599814001859982,286626.0
36,9.76,7.22,705.0,1517.21,0.0,799.0,795.0,1.0,0.0,0.19607458677280837,97600.0
36,5.32,11.81,810.0,385.21,0.0,564.0,560.0,3.0,1.0,0.13414470555237132,58520.0
36,11.48,9.37,665.0,68.76,0.0,669.0,665.0,5.0,4.0,0.06399948800409597,91840.0
60,12.59,12.46,680.0,3205.06,0.0,669.0,665.0,7.0,4.0,0.2307647929847503,151080.0
36,15.41,28.47,675.0,433.91,0.0,499.0,0.0,3.0,3.0,0.1862470179550496,68574.5
36,7.89,7.46,675.0,1.64,0.0,719.0,715.0,4.0,2.0,0.11817966946055526,51285.0
36,13.67,4.55,665.0,1402.94,0.0,669.0,665.0,2.0,2.0,0.08475474096832292,98424.0
36,8.38,28.14,675.0,799.56,0.0,634.0,630.0,2.0,0.0,0.07999893334755537,50280.00000000001
36,5.32,12.26,810.0,1350.83,0.0,819.0,815.0,5.0,2.0,0.1391292249632612,85120.0
60,17.86,18.43,675.0,6170.33,0.0,719.0,715.0,4.0,3.0,0.2999970000299997,535800.0
36,11.99,26.76,675.0,3256.23,0.0,559.0,555.0,8.0,4.0,0.2666637037366251,287760.0
60,17.27,33.54,675.0,1735.99,0.0,699.0,695.0,5.0,1.0,0.2579965600458661,334174.5
36,9.17,4.89,660.0,2942.62,0.0,734.0,730.0,1.0,0.0,0.16666527778935175,183400.0
36,16.59,30.87,670.0,515.64,0.0,564.0,560.0,4.0,2.0,0.17141632740518534,39816.0
36,16.99,24.66,660.0,481.98,0.0,499.0,0.0,2.0,1.0,0.29998750052081163,122327.99999999999
36,9.76,15.34,700.0,4123.91,0.0,719.0,715.0,6.0,3.0,0.24999791668402763,292800.0
36,15.41,5.4,695.0,1980.6,0.0,584.0,580.0,5.0,4.0,0.12499821431122413,134837.5
60,9.17,8.43,690.0,3906.3,0.0,579.0,575.0,3.0,0.0,0.14666568889540738,201740.0
36,11.99,14.77,665.0,558.52,0.0,719.0,715.0,2.0,1.0,0.07142729594114391,47960.0
60,13.67,13.38,725.0,1959.93,0.0,729.0,725.0,7.0,4.0,0.23076745563495665,410100.0
36,5.32,26.88,725.0,1334.28,0.0,724.0,720.0,7.0,3.0,0.22856816331195268,85120.0
36,11.99,35.72,660.0,126.72,0.0,699.0,695.0,5.0,3.0,0.02738000711880185,11990.0
36,8.38,13.4,665.0,472.79,0.0,609.0,605.0,2.0,0.0,0.09230627221119675,50280.00000000001
36,9.17,28.92,690.0,1070.19,0.0,714.0,710.0,3.0,2.0,0.24193158174868148,137550.0
36,7.26,17.55,760.0,408.25,0.0,704.0,700.0,4.0,2.0,0.22499437514062148,65340.0
36,5.32,10.92,705.0,417.68,0.0,719.0,715.0,1.0,0.0,0.0833319444675922,26600.0
36,5.32,10.07,730.0,1004.02,0.0,779.0,775.0,1.0,0.0,0.11650372326482267,63840.0
36,6.24,7.1,770.0,1333.71,0.0,749.0,745.0,3.0,1.0,0.12878690312952173,106080.0
36,11.99,24.55,670.0,2790.26,0.0,739.0,735.0,2.0,0.0,0.37713746946472193,316536.0
36,17.97,14.4,695.0,476.41,0.0,714.0,710.0,6.0,4.0,0.1172906892442563,252927.74999999997
36,5.32,15.18,765.0,751.79,0.0,734.0,730.0,0.0,0.0,0.19999555565431879,47880.0
36,16.55,19.56,660.0,557.57,0.0,659.0,655.0,15.0,9.0,0.0465105462663659,33100.0
60,9.76,26.32,720.0,1255.33,0.0,704.0,700.0,4.0,1.0,0.2879942401151977,140544.0
36,11.99,10.94,665.0,1519.11,0.0,709.0,705.0,3.0,0.0,0.09999933333777775,179850.0
36,9.17,20.09,665.0,71.53,15.0,499.0,0.0,4.0,2.0,0.03225754423315753,18340.0
36,14.48,28.29,660.0,2298.04,0.0,684.0,680.0,7.0,4.0,0.1371408979871716,139008.0
36,6.89,20.31,715.0,1398.29,0.0,764.0,760.0,4.0,1.0,0.32607986782896026,103350.0
36,18.2,24.7,685.0,1666.74,0.0,554.0,550.0,3.0,3.0,0.10949781004379912,99645.0
36,7.89,33.56,715.0,1621.4,0.0,749.0,745.0,6.0,2.0,0.2718393817595775,110460.0
60,11.22,30.56,670.0,3206.43,0.0,564.0,560.0,5.0,2.0,0.19999777780246886,201960.0
36,13.18,38.5,675.0,81.75,0.0,684.0,680.0,5.0,1.0,0.026315096971132337,13180.0
36,12.05,11.05,660.0,180.9,30.0,604.0,600.0,5.0,1.0,0.03157811636535881,14460.0
36,17.57,8.08,680.0,1413.51,0.0,639.0,635.0,3.0,0.0,0.12777493833470369,101027.5
36,11.22,20.82,665.0,1743.01,0.0,669.0,665.0,6.0,4.0,0.09433873265346554,112200.0
36,6.89,5.38,685.0,913.53,0.0,514.0,510.0,2.0,1.0,0.1666638889351844,68900.0
36,14.33,14.97,665.0,868.66,0.0,634.0,630.0,5.0,2.0,0.15789058182679402,85980.0
36,9.76,25.92,710.0,500.71,0.0,694.0,690.0,0.0,0.0,0.1279948802047918,31232.0
60,16.55,11.96,695.0,3204.53,0.0,699.0,695.0,5.0,2.0,0.25547258779133,579250.0
36,16.99,10.39,695.0,3861.4,0.0,759.0,755.0,5.0,3.0,0.09116605889294072,232338.24999999997
36,13.18,14.07,675.0,507.42,0.0,629.0,625.0,16.0,7.0,0.11320647918415865,158160.0
60,18.2,25.58,700.0,2360.18,0.0,499.0,0.0,19.0,14.0,0.19718032140392389,254800.0
36,9.17,22.73,745.0,1974.44,0.0,779.0,775.0,6.0,1.0,0.2587467656654292,189819.0
60,17.57,21.26,675.0,2163.63,0.0,589.0,585.0,8.0,3.0,0.3999888891975223,253008.0
36,9.17,39.51,680.0,750.92,0.0,709.0,705.0,5.0,1.0,0.1315754848556617,45850.0
36,9.76,15.48,695.0,1026.13,0.0,679.0,675.0,1.0,1.0,0.24999479177517134,117120.0
36,14.48,19.2,680.0,3326.32,0.0,734.0,730.0,6.0,4.0,0.21738815379487253,217200.0
36,13.18,12.6,685.0,1938.33,0.0,629.0,625.0,7.0,3.0,0.14999750004166598,118620.0
36,13.18,7.39,660.0,880.94,0.0,679.0,675.0,3.0,1.0,0.21051523604020841,52720.0
